Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,PersonalLoan
26,-3,0,272,4,1.6051008562556128,1,0,0,0,1,0,0
25,5,60,259,2,1.8321206273815727,2,0,0,0,1,0,0
59,35,203,190,3,0.5882282288788563,1,0,0,0,0,0,0
59,35,163,245,2,1.5582094966876885,1,0,0,0,1,1,1
42,17,113,9,2,5.30030880736123,1,248,0,1,1,0,1
41,17,21,349,3,2.089702706951653,1,0,0,0,0,0,0
26,-1,1,15,1,2.784447540489772,1,0,0,0,1,0,0
60,34,33,367,4,2.5974437922446767,1,0,1,0,1,0,0
41,12,55,13,1,0.2913681529328662,1,155,1,0,1,1,0
57,31,92,381,2,0.8423725863515108,3,0,0,0,1,0,0
33,6,46,349,2,1.3754176660164605,2,0,0,0,0,1,0
41,10,69,15,1,0.27358570960776574,1,0,0,0,0,0,0
60,35,89,437,1,0.3460292751739898,1,0,0,0,1,1,0
26,2,58,331,2,1.917080194891475,1,0,0,0,0,0,0
25,0,3,180,2,1.8319081319405084,1,0,1,0,1,0,0
47,17,58,220,2,0.04754652702337425,1,0,0,0,0,1,0
51,25,106,204,1,7.3057237359182645,1,0,0,0,1,1,0
35,10,166,259,2,3.935982549209601,3,0,0,0,1,0,1
59,35,48,185,2,0.474776896201732,1,0,0,0,1,1,0
60,26,26,241,3,1.884743805722062,2,0,1,0,0,0,0
27,2,-2,259,4,0.43259450962304713,1,0,0,0,0,0,0
29,-1,0,8,2,1.4827210036648275,2,0,0,0,0,0,0
28,0,7,275,4,1.441808122808857,2,178,0,0,0,0,0
41,12,80,149,2,7.775265735585378,1,0,0,0,0,0,1
27,-2,-3,272,4,0.03747561955464976,1,0,0,0,1,0,0
38,12,78,210,2,2.864554556536635,3,0,1,0,1,0,0
60,37,152,381,2,4.366005154768812,3,0,0,0,1,0,0
36,17,38,256,2,0.3945890930882768,3,0,0,0,1,1,0
36,6,147,398,4,1.907894634936492,2,0,0,0,0,1,0
59,36,97,381,1,1.6079022928309692,1,0,0,0,1,1,0
53,27,78,185,2,0.4390101579828253,3,0,0,0,0,0,0
27,4,66,272,4,4.049328281771351,1,0,0,0,1,0,1
59,35,209,249,2,6.189133997091571,1,0,0,0,0,0,0
33,3,105,199,4,4.502003652188361,1,0,0,0,1,0,1
31,4,8,349,4,2.117170203611097,3,0,0,0,0,0,0
31,12,16,259,3,1.0148959974505674,2,0,0,0,1,1,0
51,24,21,417,2,0.623562900194053,2,156,0,0,1,1,0
59,36,152,367,4,1.0813281376498578,2,0,0,0,1,0,1
42,11,53,226,3,1.530758086991153,1,85,1,0,1,1,0
44,18,76,202,2,2.9487667781330593,1,0,0,0,1,0,0
27,4,86,259,1,0.3687076874786204,1,0,0,0,1,1,0
50,26,86,316,1,0.7147985856904353,1,0,0,0,0,0,0
32,4,24,331,2,3.846951353526946,1,0,1,0,0,0,0
57,34,92,381,2,-0.08325746434721698,1,0,0,1,1,0,0
28,-2,60,186,1,3.361139915777907,1,0,0,0,1,0,0
28,13,33,15,2,0.16191094741766598,1,0,0,0,1,0,0
49,26,19,308,2,0.5283668106987335,1,0,1,0,1,0,0
34,15,46,259,4,2.390174857980165,2,0,0,0,1,0,0
53,25,115,246,1,0.2101056552920239,1,0,0,0,1,1,0
33,5,13,445,1,0.3468031743136385,1,0,0,0,0,1,0
59,36,125,253,2,2.9702313493037007,1,0,0,1,1,1,0
58,34,69,381,2,0.8282615466952564,3,76,0,0,0,1,0
44,21,71,8,2,1.3145412756130488,1,0,0,0,0,0,0
29,6,62,259,3,2.439225432468526,2,0,0,0,0,1,0
31,12,75,272,2,1.7533044107845994,1,0,0,0,1,1,0
50,26,56,316,1,0.08099587368038808,1,0,0,0,0,0,0
40,10,21,465,4,0.44813698052865863,2,88,0,0,1,1,0
46,20,78,313,3,5.432498011668988,2,0,0,0,1,0,0
36,16,106,399,2,6.366948217605683,3,0,0,1,1,0,1
39,15,76,403,3,0.7504453136830822,1,131,0,0,1,1,0
52,35,92,288,2,4.302426244794793,1,0,0,0,1,0,1
49,25,88,73,1,1.3325030949000283,1,122,0,0,1,0,0
39,12,73,34,1,2.6266848299571324,1,343,1,0,1,1,0
54,21,52,141,4,0.9005467177447113,2,0,0,0,0,0,0
58,35,205,45,1,1.3268054227856798,3,0,0,1,1,0,0
58,35,157,185,1,2.194078645773917,1,0,0,0,1,0,0
51,24,71,389,3,0.531859768903469,1,0,0,0,0,1,0
50,28,30,51,3,1.4683364217736476,2,0,0,0,1,1,0
31,5,157,343,1,6.7213151028168365,1,0,0,0,1,0,0
36,9,12,188,4,2.080880046825989,1,0,0,0,1,0,0
31,8,18,450,1,0.7724024227125854,1,166,0,0,1,0,0
44,6,141,349,4,2.8697650005195166,1,0,0,0,0,0,1
50,18,115,275,2,3.643600409096723,1,0,1,0,1,0,0
48,25,60,251,2,0.5209280776109508,2,0,0,0,1,0,0
51,25,84,414,2,2.304285488875818,2,0,0,0,1,0,0
37,8,78,241,2,6.608847152179079,1,0,1,0,0,1,0
57,19,27,387,4,0.9949928948917904,2,165,0,1,1,1,0
46,20,75,303,3,0.16393515443774423,1,0,0,0,0,0,0
59,35,86,381,2,2.591559442579079,1,0,0,1,1,0,0
40,14,79,377,2,2.074705497986455,1,0,0,0,0,0,0
38,15,33,417,2,0.816611448465765,3,0,0,0,0,0,0
32,3,142,275,3,2.755947129111483,1,0,0,0,1,0,0
28,1,4,259,3,2.2529401570741383,2,208,0,0,1,1,0
43,22,48,34,1,0.5268470138726393,2,128,0,0,1,0,0
49,26,83,125,1,0.13618475223705276,1,211,1,0,1,0,0
60,36,80,200,1,-0.12267524068224822,1,150,0,0,0,0,0
62,37,138,381,4,2.7904151283587906,1,0,0,0,0,0,1
57,34,186,381,2,1.4850010788716426,1,0,0,1,0,0,0
52,25,73,136,1,0.342430065196032,1,0,0,0,0,1,0
48,22,85,184,2,0.6379995062501674,3,257,0,0,1,0,0
50,25,37,421,1,3.0599314364756376,1,0,0,0,1,0,0
52,35,50,194,1,0.4830800032643202,3,85,0,0,0,1,0
50,25,24,241,4,1.8268601416932557,3,0,0,0,0,0,0
53,25,173,335,2,6.829194522552613,1,0,0,0,0,0,1
50,28,52,304,1,0.4469191181973579,1,0,0,1,1,1,0
42,20,69,349,2,1.8293030131267218,3,0,0,0,1,0,0
45,23,122,35,1,4.983887057409748,1,0,0,0,0,0,0
30,7,8,349,2,2.2531290893550207,3,0,0,0,1,0,0
59,35,64,381,4,1.2812256684515029,1,0,0,0,1,0,0
58,34,160,185,2,1.1613815702598518,3,0,0,0,0,0,0
34,8,70,259,1,9.973551137327497,1,112,1,0,1,1,0
48,27,83,273,2,1.736840767014427,1,0,0,0,1,0,0
58,36,170,381,2,5.141295139783786,1,305,1,0,1,1,0
53,23,70,394,3,0.6650336605550259,3,0,0,0,1,1,0
31,11,72,312,2,2.227629560705942,1,0,0,0,1,0,0
45,17,66,92,2,0.3527807323144202,1,0,0,0,1,0,0
42,11,26,107,2,0.27446687643467615,1,0,0,0,0,0,0
59,35,203,367,1,4.83365595848746,1,92,0,0,1,1,1
50,28,27,51,1,2.41019807223482,2,0,0,0,0,0,0
52,27,56,310,3,0.47706455057032066,2,203,0,0,0,0,0
42,9,74,349,4,1.6076083442899813,2,0,0,0,1,0,1
49,27,61,112,3,0.24974784394622349,2,126,0,0,1,0,0
52,25,78,367,1,-0.030468993161356706,2,0,0,0,0,1,0
46,23,45,40,1,2.326853161185367,1,0,0,0,1,0,0
45,10,66,269,2,4.440383524232523,1,0,0,0,1,1,0
41,12,19,181,2,0.7969774422577716,3,269,0,0,1,1,0
35,17,14,445,4,2.6702692038492684,2,83,0,0,1,0,0
49,25,55,296,2,0.34759628490348715,1,0,0,0,1,0,0
32,8,12,257,4,0.30699984645132716,1,0,0,0,1,0,0
48,24,31,240,3,0.7270871337578942,2,0,1,0,1,0,0
56,32,98,381,1,1.3934216141543958,1,0,0,1,1,1,0
59,38,65,190,1,0.7463298734878431,1,0,0,0,0,1,0
59,36,67,381,1,0.8753839561315764,1,0,0,0,0,0,0
33,6,44,349,4,2.439515797437532,2,0,1,0,0,0,0
32,7,146,349,4,8.569753673276159,3,0,0,0,0,1,1
42,16,20,93,1,0.3211559677775663,3,0,0,0,1,0,0
59,34,36,51,2,1.3337949332638643,1,230,0,0,1,0,0
32,3,24,51,1,0.8932974121732871,1,0,0,0,0,0,0
60,36,218,262,2,0.947231425522916,1,96,0,0,1,1,1
49,23,52,275,1,0.2523938897361179,2,0,1,0,1,1,0
46,6,37,113,1,6.3095446265113955,1,87,0,0,1,1,0
48,25,83,367,2,5.026253800838017,1,0,1,0,1,0,0
59,30,65,49,1,0.8149723483303208,3,0,0,0,1,1,0
49,23,25,107,2,1.3716352262506124,1,161,0,0,0,0,0
37,24,100,214,2,3.0257422028317675,1,406,0,0,0,0,0
29,6,46,75,3,1.792730283241582,1,91,0,0,1,0,0
60,36,153,381,2,0.22401978923885818,3,232,0,1,0,1,0
38,9,162,269,1,8.86536767844136,1,218,0,0,1,1,1
47,23,28,450,2,0.8630654729961882,2,0,0,0,0,1,0
55,37,58,381,3,1.7673315569387922,3,0,0,0,0,0,0
53,26,34,316,1,1.7043946203418832,1,0,0,1,1,1,0
45,19,153,149,1,2.1971651692028304,1,0,0,0,1,1,0
52,28,116,115,1,0.5844513725940119,3,0,0,0,1,0,1
45,13,76,149,2,1.478998422358854,1,0,0,0,1,0,0
45,13,76,149,3,5.943217332415604,1,0,0,0,1,1,0
46,25,128,249,4,6.261953722633881,1,85,0,0,1,1,1
59,27,25,319,1,0.3821115614962756,1,0,0,1,1,1,0
44,15,64,321,2,2.1890213300985693,1,0,0,0,1,0,0
51,28,67,35,4,1.9549010788458112,2,0,0,0,1,1,0
48,23,88,319,1,3.4222931118931696,1,113,0,0,0,0,0
49,29,63,246,3,0.32273789996838376,3,106,0,0,0,0,0
45,17,75,249,1,2.1188147912896262,3,0,0,0,1,0,0
46,10,16,87,1,1.3663990750549804,1,0,0,0,1,1,0
59,35,151,381,2,1.5481181279298715,1,0,0,0,0,1,0
60,34,136,443,2,3.024076397393596,3,0,0,0,1,0,0
59,35,97,381,2,0.9593338774877455,3,86,0,0,0,0,0
28,1,139,275,2,3.8554579656226093,1,0,0,0,0,0,0
37,14,36,392,2,2.373525527635656,1,0,0,0,1,1,0
59,27,30,447,3,0.19832495655427806,1,0,0,0,0,1,0
58,34,183,381,2,0.047228187620239476,1,0,0,0,1,0,0
59,35,42,381,4,2.325339102992297,1,0,0,0,0,1,0
50,28,62,445,1,1.9346984098212645,3,0,0,0,1,1,0
38,8,48,137,1,2.930757590825938,1,0,0,0,0,0,0
37,10,13,438,1,1.571243843644622,2,0,0,0,1,0,0
33,3,4,34,4,1.2384234656101183,3,0,0,0,0,0,0
47,12,146,361,1,8.191268035318354,1,0,0,0,1,0,0
32,5,70,363,1,0.2560508697772066,2,0,0,0,0,0,0
58,35,174,381,1,2.361422373416918,1,0,0,0,1,0,0
34,5,66,299,2,0.335001422238289,1,0,0,0,0,0,0
29,1,39,15,1,2.707344234391602,1,0,0,0,1,0,0
26,3,43,269,1,0.45005914945508535,1,105,0,0,0,1,0
26,1,64,259,2,2.2219851346759816,3,0,0,0,1,0,0
57,35,71,407,3,1.4951807867921159,1,0,0,0,1,1,0
48,22,58,302,3,0.22733317535228437,1,0,0,0,1,0,0
51,26,27,22,2,1.0198574246157828,2,0,0,0,1,0,0
39,5,156,159,1,6.968549313418437,1,0,0,0,1,0,0
48,22,65,458,4,0.5620352907345301,1,0,0,0,1,0,0
51,21,77,53,1,0.13609590014166184,1,0,0,0,0,0,0
51,25,73,40,4,0.794626535135955,2,0,1,0,1,1,0
53,27,88,266,1,1.445390176863993,1,0,0,0,1,0,0
32,1,141,269,2,7.030226586665549,1,484,1,0,1,1,0
47,23,22,358,2,1.9257628088091308,1,88,1,0,1,0,0
29,4,24,449,2,1.848417657784877,3,0,0,0,0,0,0
45,22,53,272,4,0.21225071473162793,1,0,0,0,1,0,0
39,7,56,12,3,2.0060435655282713,3,0,0,0,0,1,0
26,2,139,275,2,4.012946581485635,1,0,0,0,1,0,1
32,3,16,241,1,2.574231912789675,1,0,0,0,1,1,0
44,23,78,3,3,3.695902134916667,1,352,0,0,1,1,0
59,34,156,273,2,3.091767565487702,1,0,0,1,1,1,0
32,3,70,349,1,1.840453021204679,3,0,0,0,1,0,0
51,24,115,161,2,3.918728899724783,1,0,1,0,1,0,0
58,35,104,381,1,1.6842484576729793,1,0,0,0,0,0,1
59,36,177,45,4,2.347676088755454,1,0,0,1,1,1,0
45,22,60,432,4,2.258856474018414,1,201,0,0,0,1,0
34,4,105,55,1,2.8079453007187825,1,0,0,0,1,1,0
50,25,122,299,2,2.8070241559523925,1,0,1,0,1,0,0
61,37,141,190,3,6.89667878084367,1,92,0,0,0,1,1
28,1,45,267,1,0.33612693227946155,3,0,0,1,1,1,0
51,26,70,316,3,0.40813749212988765,3,111,0,0,1,0,0
45,20,21,430,3,-0.23940871841811717,1,0,0,0,0,0,0
37,8,149,91,1,8.651606163710124,1,0,0,0,0,1,0
50,22,30,395,2,0.9035472504091462,1,130,0,1,1,1,0
39,11,26,259,2,1.3086621604614326,3,0,0,0,1,0,0
48,19,51,349,1,0.3813219992018325,1,0,0,0,1,0,0
38,9,70,259,4,1.7928826121673758,2,0,0,0,0,0,0
23,1,-1,259,4,1.4487236781807815,3,0,0,0,1,0,0
40,14,154,281,2,6.633745100603264,1,408,0,0,1,0,0
36,12,47,259,1,0.16269583267672955,2,132,0,0,1,0,0
52,25,21,259,1,0.6158156102466592,2,120,0,0,0,1,0
53,28,46,328,1,8.662143318567983,1,0,0,0,1,0,0
30,5,66,275,3,2.1369938101971604,1,0,0,0,0,0,0
47,21,60,34,4,1.0935580824713973,1,0,0,0,0,0,0
37,6,36,82,2,0.20443982054160617,1,0,0,0,1,0,0
58,36,178,381,1,1.2971074149447306,1,221,0,0,1,0,0
27,-2,0,272,2,2.911175874323762,1,0,0,0,1,0,0
42,26,115,80,4,2.097196486064311,2,89,0,0,1,1,0
41,14,85,149,2,7.272941144907196,1,0,1,0,1,0,0
39,9,47,352,1,0.2854736927140473,1,0,0,0,1,0,0
51,27,66,102,4,0.6849425013158684,3,0,0,0,0,0,0
52,27,85,405,1,1.89845038911787,1,88,0,0,1,1,0
38,10,25,186,2,1.411215295291215,3,0,0,0,1,1,0
47,27,60,38,1,0.23116774640131776,1,0,0,0,1,1,0
44,22,76,238,2,2.864810053168357,2,226,0,0,1,1,0
26,2,87,367,2,8.259974782557695,1,376,0,0,0,0,0
39,9,156,275,2,6.635421524384943,1,0,0,0,1,0,1
42,14,38,423,1,2.639753320767809,1,0,1,0,0,0,1
55,27,73,302,3,0.8027438220926806,3,85,0,0,0,0,0
43,19,70,8,1,6.758267713966204,1,0,0,0,1,1,0
52,28,57,249,2,5.268395363349652,2,117,0,0,0,1,0
27,0,11,116,1,3.3474650857972073,2,0,0,0,1,1,0
37,13,33,269,1,2.494311108719133,1,0,0,0,1,0,0
41,6,117,108,2,0.8449031861184371,1,0,0,1,1,0,0
50,25,83,39,2,0.1865120608994557,2,0,0,1,0,1,0
58,35,105,45,2,2.0157212945693317,1,0,0,0,1,1,0
59,35,135,393,1,2.2131852336048317,1,0,0,0,1,1,0
50,24,21,381,1,1.836390018437438,1,217,0,0,1,0,0
52,29,43,249,2,0.9824780291650551,1,0,0,0,0,0,0
30,5,71,349,2,3.5389453061835208,1,106,0,0,0,0,0
50,20,50,186,2,0.5335442164980793,1,139,0,0,0,1,0
42,11,17,355,3,1.553337296222143,1,194,0,0,1,0,0
49,25,69,282,4,0.5522735270722404,3,0,1,0,1,1,0
46,26,76,137,3,0.22733891569918432,1,141,0,0,1,0,1
30,4,51,68,4,1.3098642157168936,3,0,0,0,1,1,0
31,1,72,318,2,3.2201259522303936,1,105,0,0,1,0,0
52,21,21,197,2,0.5784292578356393,3,0,0,0,1,0,0
49,22,165,316,1,2.991696191801869,1,0,0,0,1,0,0
50,23,65,66,1,3.242203513318646,3,0,0,0,0,1,0
42,15,149,290,2,4.15588743346904,1,0,0,0,0,0,0
52,24,85,116,1,0.4523640827893179,1,135,0,0,1,1,0
53,35,78,213,4,0.47342683377736583,3,142,0,0,1,0,0
52,24,42,273,1,0.5509944004794836,1,136,0,0,1,1,0
60,30,44,164,1,1.6134650145916245,3,347,0,0,1,0,0
35,11,172,310,4,1.6860716430963762,1,0,0,0,0,0,0
60,37,71,140,4,2.520644786361779,1,0,0,0,1,1,0
44,16,30,452,1,3.125572682154246,1,0,0,0,1,1,0
23,2,26,259,1,1.868123462250284,1,0,0,0,1,0,0
39,15,25,259,2,-0.0475540876345939,3,0,0,0,1,0,0
44,3,116,456,1,1.2953607406172285,1,147,0,1,1,0,1
27,0,6,309,2,0.5861934909021747,1,135,0,0,0,1,0
50,26,44,153,3,0.736937332243186,1,0,0,0,0,0,0
30,2,11,96,3,0.3006154939425877,2,0,0,0,1,0,0
44,18,60,388,1,1.4810071526389845,2,0,0,0,1,1,0
33,3,6,349,1,2.046877639019878,3,0,0,0,1,0,0
47,22,87,282,2,1.5099078920925777,3,0,0,0,1,0,0
52,27,135,26,1,3.834052629541233,1,338,0,0,1,1,0
48,23,79,310,1,3.2229261150034985,1,0,0,0,0,0,0
58,34,58,115,2,0.43715101803402034,1,0,0,0,1,0,0
33,3,9,369,4,1.9563420112682635,2,0,0,0,1,1,0
52,21,76,246,2,6.119380380151576,1,0,0,0,1,1,0
49,25,117,198,1,0.3752696954611301,2,219,1,0,1,0,0
44,13,66,315,1,1.5280956481679033,3,0,0,0,1,1,0
40,17,64,68,2,1.3970788782101287,1,0,0,0,1,1,0
50,25,64,432,4,0.04302001557013191,1,0,0,0,0,1,0
27,3,146,287,2,2.6713513473984203,1,0,0,0,1,0,0
31,4,95,267,2,7.587306252728754,3,0,0,0,0,0,0
34,14,20,116,1,0.6315509227916412,3,0,1,0,1,0,0
32,6,6,15,1,1.3857483889622402,1,0,0,0,0,0,0
47,20,164,47,2,1.9879420226203863,1,0,1,0,0,1,1
42,16,166,96,4,4.274683650523145,1,0,0,0,1,0,1
40,22,20,243,4,1.6910862675332627,2,0,0,0,1,0,0
59,36,96,381,4,1.5601660547357588,1,0,0,0,0,0,0
49,25,42,238,2,0.09163796988324832,1,0,0,0,0,1,0
48,17,19,316,3,0.31846907566518684,1,127,0,0,1,1,0
50,26,32,115,3,0.7482853155870017,2,84,0,0,1,0,0
48,25,26,282,1,0.5106848263948414,3,0,0,0,0,0,0
51,34,64,334,1,1.9615915480034902,3,0,0,0,1,1,0
42,15,38,185,2,2.541831306318362,1,0,0,0,0,1,0
35,8,98,111,3,3.399977250811592,1,0,0,0,1,1,1
58,34,95,152,1,0.1357104267579184,2,0,0,0,1,1,0
51,26,87,367,3,2.4395339822632365,1,90,1,0,0,1,0
27,0,6,259,2,1.7088896701575351,1,0,0,0,1,0,0
52,27,49,101,1,1.2282092798480195,3,0,0,0,1,0,0
40,7,73,361,4,1.9678444145909542,3,0,0,0,1,1,0
48,11,39,316,4,1.8683702163067482,2,0,0,0,0,0,0
29,0,143,390,1,9.507124773032228,1,0,0,0,1,0,0
59,26,27,282,4,1.5206087316575139,2,242,1,0,1,1,0
50,27,63,260,3,0.21980357666636252,1,94,0,0,0,1,0
59,28,92,381,2,2.2451488671614315,1,0,0,0,0,0,0
51,29,175,314,1,0.40573070593112753,1,132,1,0,1,0,1
44,22,103,367,2,3.151619088204406,1,0,0,0,1,0,0
51,20,45,367,2,1.7834011325147903,1,0,0,0,1,0,1
59,35,164,252,3,-0.045831943008384,1,0,1,1,1,0,0
42,9,36,349,1,0.45108102380141246,1,0,1,0,0,1,0
29,1,21,16,1,0.9913253402839212,1,0,0,1,0,0,0
50,24,41,14,1,0.9681566324433495,1,0,0,0,0,0,0
51,25,40,194,1,0.750811038447666,1,0,0,0,0,0,0
60,36,214,381,2,3.0129116293333738,3,215,0,0,0,1,1
46,25,115,213,2,2.375200399256153,1,0,0,0,1,0,0
47,25,25,443,1,2.4469794202799298,1,0,0,0,1,1,0
57,35,179,381,2,2.2842473411549244,1,0,0,0,0,1,0
51,25,25,240,2,1.266675863904504,3,93,1,0,1,1,0
57,35,154,189,3,2.9520895237395655,2,0,0,0,1,1,0
41,21,74,136,2,1.7014266592106408,1,0,0,0,1,0,0
51,34,88,258,2,-0.02970232981736093,1,0,0,1,1,1,0
34,12,73,259,3,2.26863574799408,3,0,1,0,1,0,0
61,36,80,137,3,0.21718780401979298,2,0,0,0,0,1,0
45,19,26,361,1,2.167390309894727,1,0,0,1,1,1,0
29,16,117,388,1,0.5573303942003234,2,0,0,0,0,1,0
46,16,95,241,2,5.464870008550578,1,0,0,0,1,0,1
38,23,83,397,2,4.357790530799075,2,138,0,0,1,1,0
59,36,87,381,1,0.2631714477597835,1,0,0,0,1,1,0
46,24,39,325,2,0.45250745139343074,1,303,0,0,1,0,0
60,37,160,441,2,0.8273040181636426,1,0,0,1,1,1,0
41,12,17,27,2,8.7555242641426,1,0,0,0,1,1,0
48,14,82,463,1,0.680148974617161,1,0,0,0,0,0,0
48,24,73,437,4,2.1351303420787295,2,0,0,0,0,1,0
48,25,51,166,4,1.4260226605394806,3,87,0,0,1,0,0
48,28,175,333,4,3.3137135597064185,2,215,0,0,1,0,0
42,20,32,296,4,0.4076517171755296,2,0,0,0,0,1,0
61,36,189,368,2,6.192549737915541,1,220,0,0,1,1,1
44,11,131,269,2,1.7419421896168037,1,0,0,0,0,0,0
47,24,62,370,1,0.3623568001785337,2,165,0,0,1,1,0
50,21,51,367,1,0.7147858233792583,1,0,0,0,1,1,0
49,19,24,314,2,0.9746941134494058,3,0,0,0,1,0,0
59,35,95,381,1,-0.028758703199079083,2,0,0,0,1,0,0
27,3,74,27,2,6.40176142528979,1,0,0,0,0,0,0
28,-2,14,125,2,0.37930429835473267,1,0,1,0,1,1,0
54,26,81,153,1,0.8343264147049207,1,0,0,0,1,1,0
54,28,115,367,2,4.846976861994397,1,0,0,0,0,0,0
51,27,39,241,2,0.9335861228005645,1,0,0,0,1,1,0
60,36,149,381,2,2.9236503703317855,1,0,1,0,1,1,0
28,4,60,410,2,3.0634946001231387,1,0,0,0,1,1,0
50,27,42,316,2,0.7859987300991244,1,0,0,0,1,0,0
37,10,103,34,2,0.3278741933724805,1,0,0,0,1,1,0
56,26,87,186,1,0.6228022536544803,1,177,0,0,1,0,0
60,36,142,197,2,2.4273157398441656,1,0,0,0,1,0,0
30,10,56,343,4,0.19189103362098858,2,95,0,0,0,1,0
27,1,63,259,3,1.6852498392655069,3,0,0,0,1,1,0
60,37,74,45,2,0.6986920431053708,3,0,0,1,1,1,0
48,24,38,153,1,2.9152925442530044,1,0,0,0,1,0,0
58,36,181,381,1,3.0152130721095722,1,230,0,0,1,1,0
30,5,71,246,1,2.670611852168499,1,0,0,0,1,1,0
33,6,66,349,3,0.17855489685967563,1,0,0,0,1,1,0
49,24,87,35,1,2.513760275137235,1,0,0,0,1,1,0
46,21,20,249,4,0.03940091422254299,1,0,0,0,1,0,0
27,3,64,259,3,3.6807577314337565,2,0,0,0,0,1,0
50,28,75,277,2,2.1056707910303727,1,0,0,0,0,1,0
52,24,172,40,2,3.5972447736494852,1,0,0,0,1,1,1
47,23,63,435,4,1.0092561153454043,1,0,1,0,1,0,0
28,-2,9,15,4,1.597871237432224,2,0,0,0,1,0,0
45,21,76,367,1,3.1442339898743494,1,0,0,0,1,0,0
51,24,91,267,3,0.9590839563333526,3,0,0,0,0,1,1
37,6,30,445,2,0.4538909432935716,2,0,0,0,1,0,0
61,37,68,94,1,1.0217862056164095,3,0,0,0,1,1,0
40,14,54,246,3,0.4707524956858918,3,0,1,0,1,0,0
41,19,163,310,3,2.8656717457915435,3,0,0,0,1,0,0
50,27,42,153,3,0.83686024658611,2,0,0,0,0,1,0
52,35,80,122,2,1.814901416959823,1,0,0,0,1,0,0
52,28,51,430,4,0.841623995600495,3,0,0,0,1,1,0
44,19,20,321,3,0.23328104573580705,1,0,0,0,0,0,0
42,25,34,317,2,4.300858254562558,3,0,0,0,1,1,0
24,0,29,259,2,2.7441166955974987,1,0,0,0,0,0,0
36,10,18,277,4,0.10644931897599674,1,158,0,0,1,1,0
58,34,99,45,3,0.22027493389658687,3,0,0,0,1,0,0
62,37,90,330,1,4.200144345183567,1,0,0,0,1,1,0
39,12,20,349,3,2.43845633197862,3,0,0,0,0,0,1
53,28,60,267,4,1.0416383580860733,2,0,0,0,0,0,0
28,3,27,349,2,1.7160645577535534,2,258,1,0,1,1,0
32,3,52,314,4,1.073963756366934,3,0,1,0,0,1,0
59,35,72,381,4,0.8311152244309172,1,0,0,0,0,0,0
41,11,39,312,1,2.160373282908941,2,247,0,0,0,1,0
29,-2,68,263,1,2.26931418570247,3,0,0,0,1,0,0
42,24,42,27,2,3.5990989364327066,1,0,0,1,1,1,0
51,26,68,210,1,0.37077509919185814,2,0,0,0,1,0,0
38,14,53,427,3,0.048656026322146106,1,0,0,0,1,0,0
49,22,79,246,1,0.4690411406561515,2,150,0,0,0,1,0
62,39,163,381,2,2.8411673878646173,1,0,1,0,1,0,0
40,6,12,360,4,-0.08032289098282752,1,0,1,0,1,1,0
29,4,115,68,2,6.089131226819257,1,0,0,0,1,1,0
48,26,53,302,4,1.4095632125543596,2,0,1,0,1,1,0
27,0,81,316,4,1.582246276148549,2,0,0,0,1,0,0
59,35,137,273,2,2.758841792661706,1,204,0,0,1,0,0
50,25,83,47,4,3.2406200320486773,2,200,0,0,1,1,0
45,16,40,194,1,0.3706423825245537,3,0,0,0,1,1,0
27,1,40,228,1,0.8564569819211642,1,0,0,0,0,1,0
44,22,19,151,3,2.069857031428273,3,0,0,0,0,0,0
51,25,80,26,3,2.464804964890897,1,93,0,0,1,1,0
50,19,67,153,2,0.5481812457859694,1,95,0,1,1,1,0
28,-4,0,272,1,2.5402581711374475,2,0,0,0,1,1,0
56,30,48,115,3,2.9593766635006427,3,80,0,0,1,1,0
37,16,34,70,1,1.0768049504063641,1,0,0,0,1,1,0
51,25,75,380,2,0.029803151369473424,1,0,0,0,0,0,0
53,28,22,314,3,1.5719900351897567,3,127,0,0,1,0,0
44,17,76,153,1,2.3458852482406307,3,134,1,0,1,1,0
60,35,90,174,4,0.8309275215871427,1,0,0,0,1,0,0
60,36,89,240,3,0.9280276101646645,3,184,1,0,1,1,0
53,27,28,343,3,0.4097525974760996,3,225,0,0,1,1,0
28,1,138,272,4,5.548681387892134,2,0,0,0,1,0,1
48,23,66,273,3,0.41369161056492787,3,0,0,0,1,0,0
27,-1,22,157,4,2.3672540455957396,1,249,0,0,1,0,0
50,25,83,125,1,0.30582344760255653,2,0,0,0,0,1,0
58,36,105,381,1,0.9503392968379132,1,0,0,0,1,0,0
53,35,75,282,2,3.117668413642278,1,0,0,0,1,1,0
34,3,21,232,2,1.6597260877926148,3,195,0,0,1,0,0
47,21,75,32,1,3.444576949234563,1,0,0,1,1,1,0
37,9,77,70,1,0.7968925640625129,1,0,0,0,0,0,0
53,24,63,380,1,0.010649626450631111,1,0,0,0,1,1,0
35,12,157,259,1,0.7010640869846037,1,0,0,0,1,0,0
62,37,88,441,2,2.422428257779785,1,0,0,0,0,1,0
62,36,62,73,1,1.8262516034503067,3,0,0,0,1,0,0
49,23,40,352,2,0.6323058413883569,1,0,0,0,1,0,0
49,26,65,288,1,0.03188047286865639,1,72,0,0,0,1,0
59,36,86,381,4,0.26909890899022726,1,0,1,1,1,1,0
58,34,81,2,3,1.9444719081456663,3,0,0,0,0,1,0
59,34,93,381,1,0.8512799654652148,1,87,0,0,0,1,0
52,26,177,144,4,3.2268192128414293,1,0,0,0,1,0,0
